targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,param,feh,alphafe,log10micro,teff,logg,tipo_fgk,parallax_snr
39627702713453919,main,bright,STAR,0,t,3828426061155485696,150.8806440432839,-3.571030700431164,1.2135973295206968,0.213033,3.77109384284737,-11.425447131060109,16.315186,17.004051,15.283371,[6.4912e-03 7.4492e-02        nan 4.1494e+03 4.0032e+00],0.0064912,0.074492,,4149.4,4.0032,K,5.696757448473695
39627927624617669,main,bright,STAR,0,t,4438650414667305088,246.40850911746875,5.740015948693411,1.2490110043288336,0.219387,-4.985964278886587,-4.392233438935048,17.194695,17.454891,16.499825,[-4.9485e-01  1.9843e-01  7.8906e-02  5.8012e+03  4.5677e+00],-0.49485,0.19843,0.078906,5801.2,4.5677,G,5.693186033488008
39627953851598414,main,bright,STAR,0,t,2576957360870901760,17.699643756666532,7.078443884595319,1.0429401249353136,0.184575,14.908622389478548,-9.933925711848993,18.285128,19.342964,17.26151,[-8.8345e-01  3.6077e-01  2.4682e-01  4.0146e+03  4.6483e+00],-0.88345,0.36077,0.24682,4014.6,4.6483,K,5.650495055859752
39627576368431764,main,bright,STAR,0,t,5744408910317094784,140.84488798426392,-8.810425407100446,1.0190503875064476,0.182806,-2.3126509449020345,1.9504954110357375,18.740885,19.603413,17.835896,[-1.1392e+00  3.0597e-01 -1.1184e-01  4.1108e+03  4.7337e+00],-1.1392,0.30597,-0.11184,4110.8,4.7337,K,5.574490922105662
39627860222148792,main,bright,STAR,0,t,3892879574510516992,179.75820197995472,2.912261362563347,1.1604544940827162,0.208365,-24.64550803490012,-12.017458366342684,17.428867,18.13471,16.470526,[-8.9319e-01  3.4918e-01  2.7012e-01  4.2542e+03  4.6774e+00],-0.89319,0.34918,0.27012,4254.2,4.6774,K,5.569335032672072
39627624783282408,main,bright,STAR,0,t,3784045648689952128,170.4583943887624,-6.772102701851889,1.0624190742185673,0.191229,-13.634362727980037,-4.895598875357598,18.21158,19.203222,17.256065,[-8.7649e-01  1.4708e-01  3.1963e-01  4.0381e+03  4.7223e+00],-0.87649,0.14708,0.31963,4038.1,4.7223,K,5.555742456523682
39627666520801528,main,bright,STAR,0,t,3821848816958333056,149.17350553562846,-5.0180813420832,1.0886170172877658,0.196353,-2.3301887032919875,-3.635382602538536,18.306154,19.047735,17.473871,[1.6627e-03 7.8426e-02 1.2276e-01 4.5095e+03 4.5176e+00],0.0016627,0.078426,0.12276,4509.5,4.5176,K,5.544183268336954
39633029739579125,main,bright,STAR,0,t,1531667457528691456,185.48854602396972,37.56515968150634,1.3627185001770612,0.246299,-7.636843567394153,-28.61939099767726,19.00346,19.883198,18.126654,[-1.6838e+00  5.0008e-01  3.9981e-01  4.0697e+03  4.9976e+00],-1.6838,0.50008,0.39981,4069.7,4.9976,K,5.532781294999416
39627684464038464,main,bright,STAR,0,t,3825181574140885888,141.6870446127996,-4.281568362369545,1.090250631100019,0.199559,-2.7611207386894767,-1.898912406447977,18.594595,19.205502,17.832062,[-5.5375e-01  3.2304e-01  3.4933e-01  4.7469e+03  4.7820e+00],-0.55375,0.32304,0.34933,4746.9,4.782,K,5.46329973140785
39627618458277217,main,bright,STAR,0,t,3773092176415183360,151.28865854571876,-7.098944999001017,1.0621575145440525,0.194965,-0.4876921197002646,-27.481408124166148,18.475122,18.960571,17.62943,[-1.0958e+00  3.9778e-01  1.7384e-01  4.4645e+03  4.7124e+00],-1.0958,0.39778,0.17384,4464.5,4.7124,K,5.447939448332021
39628148882539965,main,bright,STAR,0,t,2735995082104104832,337.56533356832784,15.075376687319784,1.184174427777444,0.220912,10.211341054873095,-5.6593625711097015,18.515467,19.520134,17.541393,[-9.2954e-01  4.0390e-01 -1.2311e-01  4.0338e+03  4.4427e+00],-0.92954,0.4039,-0.12311,4033.8,4.4427,K,5.360389783160009
39627721625572722,main,bright,STAR,0,t,3684674777068454912,198.9956977120915,-2.652346468028325,1.0051156257798517,0.19068,-32.128324594872296,0.5256624497487332,18.332079,19.152658,17.45045,[-1.2596e+00  4.5483e-01  4.6009e-01  4.1576e+03  4.7956e+00],-1.2596,0.45483,0.46009,4157.6,4.7956,K,5.271216833332556
39636252571475684,main,bright,STAR,0,t,5111081764518863616,59.1389948492223,-13.832268857231924,1.0533077816805567,0.199862,-2.169390875058578,0.7454524454931652,18.555876,19.43465,17.666306,[-9.1580e-01  2.7277e-01  3.1342e-01  4.1924e+03  4.7417e+00],-0.9158,0.27277,0.31342,4192.4,4.7417,K,5.270175329380056
39633482934126920,main,bright,STAR,0,t,1108670903232993152,113.8744183024553,69.37082555407959,1.0691356733620063,0.203339,2.805792830398774,-3.9384716530871873,19.098473,19.899277,18.21711,[-7.6888e-01  3.3692e-03 -9.7090e-02  4.2189e+03  4.9578e+00],-0.76888,0.0033692,-0.09709,4218.9,4.9578,K,5.257897763645962
39627773240677517,main,bright,STAR,0,t,2500684028798272640,35.3838019379457,-0.5111230677623783,1.080736003547189,0.205715,11.5823495198021,2.7352589630185946,18.432758,19.03139,17.752546,[-9.4184e-01  4.1917e-01  3.9122e-01  4.7229e+03  4.5375e+00],-0.94184,0.41917,0.39122,4722.9,4.5375,K,5.25355955349483
39627836960539106,main,bright,STAR,0,t,4417978118591472512,233.2695102253371,1.9023733469792012,3.173467111184268,0.6082,9.482745879878443,-0.5723654841737255,17.655588,17.394346,16.418982,[-5.4089e-01  3.5001e-01 -2.4682e-01  5.5100e+03  4.7474e+00],-0.54089,0.35001,-0.24682,5510.0,4.7474,G,5.217801892772555
39632940916804013,main,bright,STAR,0,t,1467283904896576896,195.675591401118,32.90921463280937,1.0301058361217477,0.198113,-18.55281480574932,-6.897356782525577,18.721895,19.673,17.792637,[-1.1003e+00  3.1283e-01  1.9725e-01  4.0155e+03  4.6914e+00],-1.1003,0.31283,0.19725,4015.5,4.6914,K,5.1995872866583595
39633270471659022,main,bright,STAR,0,t,935410754281758336,122.32774562355728,51.53430524939409,1.133040292181147,0.218789,1.579360137348611,-10.202201255884454,18.73388,19.625616,17.801874,[-7.0639e-01  8.4860e-02  2.3963e-01  4.1437e+03  4.9642e+00],-0.70639,0.08486,0.23963,4143.7,4.9642,K,5.17868947790404
39628082448960499,main,bright,STAR,0,t,1180950912152868736,226.17835956283972,12.32235455403923,1.2031762587353247,0.232593,3.183042355592387,-4.693185309322942,18.886147,19.912966,17.95662,[-6.7908e-01  2.3576e-01  3.3122e-01  4.1503e+03  4.9922e+00],-0.67908,0.23576,0.33122,4150.3,4.9922,K,5.172882497475525
39627902727230837,main,bright,STAR,0,t,3716911259699673216,197.5340190380129,4.697636257354866,1.1534072756401907,0.224899,-5.661491576771731,-5.072607244273794,18.181303,18.602325,17.49787,[-6.7230e-01  3.6467e-01  1.3975e-01  5.2382e+03  4.8784e+00],-0.6723,0.36467,0.13975,5238.2,4.8784,G,5.128556710524239
39627745478577433,main,bright,STAR,0,t,3602457871685292928,180.6764485576264,-1.7458304945797856,1.1405559917556454,0.222627,-15.479862678759204,9.874193406274324,17.698095,18.717876,16.711588,[-6.6958e-01  1.5891e-01  2.9016e-01  4.0638e+03  4.6970e+00],-0.66958,0.15891,0.29016,4063.8,4.697,K,5.123170108547685
39627992032349474,main,bright,STAR,0,t,3875210315276764416,151.89299625822645,8.526727424447323,1.287053019817637,0.25199,-1.8199857932365469,-6.912287261555193,18.956646,19.97903,17.94073,[-4.0970e-01  8.1909e-02  2.2477e-02  4.0497e+03  4.9716e+00],-0.4097,0.081909,0.022477,4049.7,4.9716,K,5.107555934035625
39627699559338490,main,bright,STAR,0,t,2672637378116188544,322.64934744184995,-3.7163842072846367,1.0950126309589834,0.2145,2.6541952218988314,-12.885095304531369,18.722591,19.729126,17.704596,[-9.4813e-01  3.0707e-01  8.3416e-02  4.0271e+03  4.4657e+00],-0.94813,0.30707,0.083416,4027.1,4.4657,K,5.104953990484771
39627769306420263,main,bright,STAR,0,t,3805820583125847936,160.96351074347882,-0.7021285684673397,1.2413264572976803,0.243168,6.403124416485506,-22.82665157849558,18.690483,19.559835,17.767353,[-1.0408e+00  3.5592e-01 -9.9557e-02  4.0728e+03  4.9658e+00],-1.0408,0.35592,-0.099557,4072.8,4.9658,K,5.104810079030466
39627843289744235,main,bright,STAR,0,t,4385737551448188928,250.5222068707561,2.222914664996724,1.0269747761853063,0.201296,-1.7740770124167824,-4.478199312786964,16.460875,16.827654,15.762817,[-3.1924e-01  2.5190e-01 -1.0324e-02  5.4250e+03  4.7598e+00],-0.31924,0.2519,-0.010324,5425.0,4.7598,G,5.101814125393979
39627973980063423,main,bright,STAR,0,t,3854605398653046528,146.04114099838466,7.849511117106692,1.3084715879202298,0.259822,0.5519205998343024,-1.2479024800294862,18.955591,20.042952,17.992378,[-1.2019e+00  4.4873e-01  4.9324e-01  4.0302e+03  4.5338e+00],-1.2019,0.44873,0.49324,4030.2,4.5338,K,5.036030774608116
39628126510125313,main,bright,STAR,0,t,32863204259258752,41.18657520323196,14.271517238209034,1.798076861835683,0.359272,0.6756581936612902,-0.4746306098795819,16.684507,16.668058,15.598915,[-2.1537e-01  1.5574e-01 -7.7824e-02  5.6207e+03  4.7804e+00],-0.21537,0.15574,-0.077824,5620.7,4.7804,G,5.004778724297143
39627624611318126,main,bright,STAR,0,t,3776302750368305920,160.25475834433277,-6.647644277699708,1.0973852656725558,0.219449,-19.439696251312792,-10.65815404623808,18.577404,19.483627,17.639387,[-1.0117e+00  3.8949e-01  4.5597e-01  4.0839e+03  4.6295e+00],-1.0117,0.38949,0.45597,4083.9,4.6295,K,5.000639172074403
39633217350798591,main,bright,STAR,0,t,2120380690673395456,277.48713797454417,47.91165574745865,,,,,16.83623,16.766697,15.671515,[-4.5519e-01  2.2324e-01         nan  4.9891e+03  4.5684e+00],-0.45519,0.22324,,4989.1,4.5684,K,
39627618261141332,main,bright,STAR,0,t,5745891949640105600,139.2949289782386,-7.061921382099388,,,,,20.204594,20.131931,19.00156,[-1.1799e+00  5.2509e-01 -1.7896e-01  5.1918e+03  4.9343e+00],-1.1799,0.52509,-0.17896,5191.8,4.9343,K,
39633470598680545,main,bright,STAR,0,t,2255721977820907776,282.7106940870125,67.6581122358604,,,,,19.4496,19.885494,18.097038,[-9.6553e-01  5.7536e-01  3.5097e-01  4.3051e+03  4.0704e+00],-0.96553,0.57536,0.35097,4305.1,4.0704,K,
39628106008363855,main,bright,STAR,0,t,1182021389801776256,224.39846534060945,13.36317840149438,,,,,18.89433,18.667936,17.662258,[-6.2078e-01  1.2718e-01 -2.5750e-01  5.5008e+03  4.5846e+00],-0.62078,0.12718,-0.2575,5500.8,4.5846,G,
39628428021860334,main,bright,STAR,0,t,1449613863981049984,202.34146811744336,27.48261504993013,,,,,17.84231,18.029123,16.9284,[-5.4891e-01  3.2495e-01  3.3886e-01  5.2980e+03  4.9800e+00],-0.54891,0.32495,0.33886,5298.0,4.98,G,
39627735722631059,main,bright,STAR,0,t,2685697067992501504,319.24852012499247,-2.2485241276284555,,,,,18.178673,,,[-8.2345e-01  3.5548e-01  1.9947e-01  5.5889e+03  4.8521e+00],-0.82345,0.35548,0.19947,5588.9,4.8521,G,
39633396976062204,main,bright,STAR,0,t,2239850359972535808,290.16003722720643,60.747241118061226,,,,,20.006784,20.093504,18.808903,[-7.2326e-01  2.4170e-01  4.5371e-01  4.6558e+03  4.7406e+00],-0.72326,0.2417,0.45371,4655.8,4.7406,K,
39627741632404206,main,bright,STAR,0,t,4225213595435820672,311.4362802362964,-2.007544295739032,,,,,17.043953,17.417807,15.603797,[-7.6217e-02  4.0994e-02         nan  4.0744e+03  4.4510e+00],-0.076217,0.040994,,4074.4,4.451,K,
39628241140456370,main,bright,STAR,0,t,1786208286305388160,323.5683382472885,19.03555612581495,,,,,18.596611,,,[-2.0563e-01  1.1395e-01  9.7367e-03  5.5856e+03  4.6301e+00],-0.20563,0.11395,0.0097367,5585.6,4.6301,G,
39628524557960144,main,bright,STAR,0,t,1889735341944024064,343.2915028154043,31.959554418602828,,,,,18.839884,19.469599,17.534159,[-1.0085e-01  1.3121e-01         nan  4.0852e+03  4.1910e+00],-0.10085,0.13121,,4085.2,4.191,K,
39628013721094239,main,bright,STAR,0,t,2579619793917427584,19.387405725480416,9.495916020534647,,,,,17.832819,18.01117,16.081541,[-9.8633e-01  2.5289e-01  2.8082e-01  4.0804e+03  4.6057e+00],-0.98633,0.25289,0.28082,4080.4,4.6057,K,
39627892954500674,main,bright,STAR,0,t,2707897857025346176,333.38415168500404,4.323692855599547,,,,,17.535374,17.352446,16.309168,[-4.1952e-01  2.4919e-01 -2.5790e-01  5.6019e+03  4.8188e+00],-0.41952,0.24919,-0.2579,5601.9,4.8188,G,
39628285654603176,main,bright,STAR,0,t,4555789325470775296,263.9067184500618,21.00985238595072,,,,,20.171288,20.352324,18.680294,[-4.6992e-01  3.0026e-01  2.7917e-01  4.4286e+03  4.4362e+00],-0.46992,0.30026,0.27917,4428.6,4.4362,K,
39627935233085190,main,bright,STAR,0,t,2712295697378318464,341.8420173658972,6.103274330622461,,,,,18.304316,18.147152,17.136496,[-7.1661e-01  3.0228e-01  1.3206e-01  5.5849e+03  4.9310e+00],-0.71661,0.30228,0.13206,5584.9,4.931,G,
39628028745089898,main,bright,STAR,0,t,3725478379424738816,206.91466836381952,9.984296740873637,,,,,18.835817,,,[-6.3834e-01  3.2977e-01         nan  4.2575e+03  4.1412e+00],-0.63834,0.32977,,4257.5,4.1412,K,
39628523379363752,main,bright,STAR,0,t,1333673214692033664,260.75137120238685,32.00499105206846,,,,,17.39541,17.571732,15.966027,[ 7.3425e-01 -3.0929e-01         nan  4.0347e+03  4.4432e+00],0.73425,-0.30929,,4034.7,4.4432,K,
39627869747420595,main,bright,STAR,0,t,2512568173241864320,28.23958558879224,3.379809617358305,,,,,17.833918,18.156254,16.150818,[-1.0239e+00  2.3813e-01  3.9083e-01  4.0166e+03  4.5559e+00],-1.0239,0.23813,0.39083,4016.6,4.5559,K,
39627776470290712,main,bright,STAR,0,t,4418563299295214976,227.90824365823136,-0.3873716719348287,,,,,17.152897,,,[-9.4909e-01  2.8611e-01         nan  4.9906e+03  4.9171e+00],-0.94909,0.28611,,4990.6,4.9171,K,
39633030842684136,main,bright,STAR,0,t,4609081898152558464,268.2290273680926,37.48257573488245,,,,,18.407154,,,[-6.0470e-01  2.1801e-01         nan  4.9962e+03  4.2965e+00],-0.6047,0.21801,,4996.2,4.2965,K,
39633064149651714,main,bright,STAR,0,t,2109389457043235072,275.85783505758,39.13430311259024,,,,,15.869823,16.18028,14.616304,[-1.5114e-02  6.0598e-02         nan  4.3869e+03  4.5141e+00],-0.015114,0.060598,,4386.9,4.5141,K,
39628018666180204,main,bright,STAR,0,t,1743448171727490688,317.85580614895593,9.384956624515146,,,,,19.466642,19.357431,18.058853,[-3.2661e-01  1.6889e-01  1.4623e-01  5.0982e+03  4.6546e+00],-0.32661,0.16889,0.14623,5098.2,4.6546,K,
39628383373497111,main,bright,STAR,0,t,868915525144358272,114.68438487280348,25.39347563219729,,,,,16.531612,,,[-1.2005e-01  8.5427e-02  1.5968e-02  5.2541e+03  4.8786e+00],-0.12005,0.085427,0.015968,5254.1,4.8786,G,
39628227341190675,main,bright,STAR,0,t,3975588275124532992,176.13397684019623,18.59215761253929,,,,,19.132938,18.990194,17.799772,[-5.8698e-01  3.1060e-01 -2.9862e-01  4.8473e+03  4.5147e+00],-0.58698,0.3106,-0.29862,4847.3,4.5147,K,
39633122668577335,main,bright,STAR,0,t,1526059162248095744,198.319373217764,42.52864588286551,,,,,17.431473,17.253746,16.403873,[-8.0619e-01  2.9227e-01 -7.9056e-02  5.8201e+03  4.7547e+00],-0.80619,0.29227,-0.079056,5820.1,4.7547,G,
39627593112094510,main,bright,STAR,0,t,3198151984268661376,68.89169743370991,-7.89711135275122,,,,,20.75211,21.262037,19.352148,[-7.1072e-01 -9.1888e-01  8.0880e-01  5.8222e+03  4.9887e+00],-0.71072,-0.91888,0.8088,5822.2,4.9887,G,
39627747621870594,main,bright,STAR,0,t,4225973113158261248,308.442207171106,-1.8222606070433076,,,,,19.87905,20.020042,18.92251,[-6.0026e-01  3.2497e-01 -2.9796e-01  5.2862e+03  4.4148e+00],-0.60026,0.32497,-0.29796,5286.2,4.4148,G,
39627747747695638,main,bright,STAR,0,t,6917109770115230720,315.844834503523,-1.6352397091057382,,,,,19.061373,19.232143,17.874344,[-7.2932e-01  3.3353e-01  3.0872e-01  4.5880e+03  4.6672e+00],-0.72932,0.33353,0.30872,4588.0,4.6672,K,
39628426834875701,main,bright,STAR,0,t,683685267979236864,122.88745971737649,27.47548029556702,,,,,20.550798,21.021967,19.403353,[-1.0716e+00  1.6085e-01  1.7782e-01  4.0753e+03  4.4050e+00],-1.0716,0.16085,0.17782,4075.3,4.405,K,
39628166125325604,main,bright,STAR,0,t,1771980159165933312,322.2468193138931,15.772570118825351,,,,,18.157356,18.40195,17.320652,[-8.1179e-01  2.7160e-01  6.2782e-02  5.3679e+03  4.5955e+00],-0.81179,0.2716,0.062782,5367.9,4.5955,G,
39627763212095826,main,bright,STAR,0,t,3782891784251187584,157.68654948070423,-1.0225869844803788,,,,,16.279358,16.7865,15.275934,[-5.4008e-01  1.3630e-01  2.1224e-01  4.4158e+03  4.4864e+00],-0.54008,0.1363,0.21224,4415.8,4.4864,K,
39628381322480676,main,bright,STAR,0,t,1877348042082742528,339.42788981670344,25.314927241318163,,,,,19.566336,,,[-6.7976e-01  2.6091e-01  4.4757e-02  5.1315e+03  4.5816e+00],-0.67976,0.26091,0.044757,5131.5,4.5816,K,
39628524549575160,main,bright,STAR,0,t,1889766751040916608,342.87372545668467,32.101775928300846,,,,,17.432367,,,[-1.7317e-01  1.8131e-01 -6.6893e-03  5.5847e+03  4.6068e+00],-0.17317,0.18131,-0.0066893,5584.7,4.6068,G,
39628476306687120,main,bright,STAR,0,t,1320985846939518464,236.7046735630341,29.689360134090727,,,,,17.72032,,,[-4.6442e-01  1.6929e-01  2.4078e-01  4.6021e+03  4.7253e+00],-0.46442,0.16929,0.24078,4602.1,4.7253,K,
39633501674276128,main,bright,STAR,0,t,1074389234486144512,172.41909229938562,71.56131066916355,,,,,14.917003,14.487466,13.681955,[-3.4771e-01  1.6166e-01  8.7921e-03  5.9535e+03  4.4327e+00],-0.34771,0.16166,0.0087921,5953.5,4.4327,G,
39628393133639673,main,bright,STAR,0,t,126488440430325632,38.701001595231446,26.00468275536416,,,,,18.225653,18.387901,17.06681,[-3.6829e-01  1.2597e-01  2.6807e-01  5.0287e+03  4.8309e+00],-0.36829,0.12597,0.26807,5028.7,4.8309,K,
2780921795182597,main,bright,STAR,0,t,3251372573300438400,55.83905910868149,-1.243450242946529,,,,,19.273237,15.853711,14.852414,[ 1.7894e-01 -1.0473e-01 -2.0235e-01  5.7291e+03  4.5324e+00],0.17894,-0.10473,-0.20235,5729.1,4.5324,G,
39627612129073820,main,bright,STAR,0,t,5754133579563410432,131.40193213933506,-7.250530479564528,,,,,17.758787,17.842253,16.727438,[-2.2481e-01  1.1814e-01  7.6228e-02  5.1164e+03  4.6111e+00],-0.22481,0.11814,0.076228,5116.4,4.6111,K,
39628214905083230,main,bright,STAR,0,t,668576225868614400,117.2112068485904,18.026919317114285,,,,,16.889545,16.806084,15.950484,[-1.6781e+00  5.1546e-01  3.9046e-02  5.8108e+03  4.3228e+00],-1.6781,0.51546,0.039046,5810.8,4.3228,G,
39633359739031562,main,bright,STAR,0,t,2154106182630393216,281.0863109451995,57.73248355740608,,,,,17.240774,17.100863,15.923312,[ 8.5549e-01 -7.7499e-02         nan  4.9460e+03  4.9286e+00],0.85549,-0.077499,,4946.0,4.9286,K,
39633476806247864,main,bright,STAR,0,t,1682561791920187008,189.05875565342407,68.552750256288,,,,,18.179157,18.67354,16.61141,[-9.1206e-01  4.0125e-01  5.1336e-01  4.0598e+03  4.9940e+00],-0.91206,0.40125,0.51336,4059.8,4.994,K,
39627884662359155,main,bright,STAR,0,t,3716625798992692224,198.3290717759636,4.056122970375622,,,,,18.252552,,,[ 1.6447e-02  1.4499e-02 -6.3911e-02  4.3945e+03  4.3734e+00],0.016447,0.014499,-0.063911,4394.5,4.3734,K,
39627926961919329,main,bright,STAR,0,t,3720343831921567616,206.8516114283153,5.873577921394979,,,,,16.027641,16.172632,14.977873,[-1.7092e-01  1.0499e-01         nan  4.9961e+03  4.9008e+00],-0.17092,0.10499,,4996.1,4.9008,K,
39627612229735585,main,bright,STAR,0,t,5756360051955067776,137.41609080521297,-7.153281556658748,,,,,18.229036,,,[-1.3667e-01  4.3399e-02         nan  4.4873e+03  4.2979e+00],-0.13667,0.043399,,4487.3,4.2979,K,
39628292239657357,main,bright,STAR,0,t,1793651189750767232,324.2006808840925,21.33549417856795,,,,,17.689722,,,[-5.3673e-01  2.4514e-01  1.4315e-01  5.7094e+03  4.6916e+00],-0.53673,0.24514,0.14315,5709.4,4.6916,G,
39627733419952286,main,bright,STAR,0,t,3601429068103041408,181.835333364755,-2.3169366615325138,,,,,18.671686,18.804293,17.138805,[-1.6045e+00  5.5486e-01  4.0075e-01  4.1517e+03  4.6378e+00],-1.6045,0.55486,0.40075,4151.7,4.6378,K,
39627642198034379,main,bright,STAR,0,t,5757650058267281920,134.13697207055563,-6.083309508707584,,,,,20.911146,19.653374,19.01375,[-5.6785e-01  1.4527e-01  2.7719e-01  4.8182e+03  4.6574e+00],-0.56785,0.14527,0.27719,4818.2,4.6574,K,
39628110294944670,main,bright,STAR,0,t,651203289313868800,126.73340425692376,13.536203298928964,,,,,16.97727,16.565233,15.58068,[-5.4973e-01  1.1537e-01 -1.4196e-02  5.5971e+03  4.9683e+00],-0.54973,0.11537,-0.014196,5597.1,4.9683,G,
39627952823994982,main,bright,STAR,0,t,1736800769238516352,316.09370605680056,6.717017780731945,,,,,19.552622,,,[-7.0122e-01  2.4502e-01  2.3903e-01  5.1786e+03  4.4400e+00],-0.70122,0.24502,0.23903,5178.6,4.44,K,
39627886545606391,main,bright,STAR,0,t,1735041653714020224,310.8448802439745,4.030972744040574,,,,,19.72004,19.721437,18.713099,[-5.1266e-01  2.1796e-01  5.6000e-02  5.6660e+03  4.5109e+00],-0.51266,0.21796,0.056,5666.0,4.5109,G,
39633544632337016,main,bright,STAR,0,t,1129089216412999296,169.39005498288006,78.28372835667683,,,,,18.099176,18.528612,16.4895,[-9.5588e-01  3.3460e-01  5.6776e-01  4.0188e+03  4.9950e+00],-0.95588,0.3346,0.56776,4018.8,4.995,K,
39627763807685318,main,bright,STAR,0,t,3688853887623625344,193.1264839584008,-0.9958484592475012,,,,,17.991526,18.052109,16.987942,[-7.0774e-01  3.9812e-01  2.1760e-01  5.2973e+03  4.9015e+00],-0.70774,0.39812,0.2176,5297.3,4.9015,G,
39628472959631438,main,bright,STAR,0,t,2858782532034589312,7.190984338586786,29.768297687077137,,,,,18.965359,,,[-4.4988e-01  1.8232e-01         nan  4.9997e+03  4.1697e+00],-0.44988,0.18232,,4999.7,4.1697,K,
39627659025585046,main,bright,STAR,0,t,3197517531700752512,61.37926146835417,-5.238989191706517,,,,,18.83845,,,[-8.5269e-01  2.9250e-01  2.7507e-01  4.7765e+03  4.6703e+00],-0.85269,0.2925,0.27507,4776.5,4.6703,K,
39627731423464978,main,bright,STAR,0,t,3252506543453911424,62.88876335521156,-2.2886367321478325,,,,,17.349012,17.561512,15.952731,[-2.5903e-01  1.2894e-01         nan  4.3849e+03  4.5282e+00],-0.25903,0.12894,,4384.9,4.5282,K,
39627779767011205,main,bright,STAR,0,t,3255152586902372352,64.34387039902784,-0.2834938356138175,,,,,16.196714,15.965327,14.949534,[-9.2856e-01  3.2590e-01         nan  4.9988e+03  4.2462e+00],-0.92856,0.3259,,4998.8,4.2462,K,
39628094864100152,main,bright,STAR,0,t,4493958048562879232,263.2903095120861,12.848280103879295,,,,,20.082819,,,[-2.0318e-01  4.1354e-02 -3.1758e-02  5.9106e+03  4.7426e+00],-0.20318,0.041354,-0.031758,5910.6,4.7426,G,
39628383813897834,main,bright,STAR,0,t,645820149102666240,143.70188060066684,25.54904949622081,,,,,19.171644,20.022158,17.879242,[-9.6765e-01  3.4531e-01 -2.8246e-01  4.0415e+03  4.8975e+00],-0.96765,0.34531,-0.28246,4041.5,4.8975,K,
39627814349055515,main,bright,STAR,0,t,2693449449602144384,325.7192460586732,0.9054010093629994,,,,,18.56151,,,[-1.0137e+00  3.4687e-01 -2.4127e-01  4.0964e+03  4.7492e+00],-1.0137,0.34687,-0.24127,4096.4,4.7492,K,
39628060407893426,main,bright,STAR,0,t,1766579491193167872,325.2507944619411,11.339005434286117,,,,,17.629679,18.234213,16.263256,[-8.4100e-01  1.5792e-01  2.5609e-01  4.0149e+03  4.7280e+00],-0.841,0.15792,0.25609,4014.9,4.728,K,
39633314163720857,main,bright,STAR,0,t,987653709973305600,107.203114585102,54.48153292188088,,,,,20.680086,,,[-1.1145e+00  4.0963e-01  5.5626e-01  4.1497e+03  4.9956e+00],-1.1145,0.40963,0.55626,4149.7,4.9956,K,
39627615232853256,main,bright,STAR,0,t,6909267915745435904,317.5000073613,-7.274469594417246,,,,,19.021372,18.728193,17.679474,[-1.6773e+00  4.2196e-01         nan  4.9994e+03  4.4376e+00],-1.6773,0.42196,,4999.4,4.4376,K,
39633011569856059,main,bright,STAR,0,t,4606905792841464704,272.0287769676813,36.5817593161969,,,,,18.468922,,,[-9.0065e-01  2.3357e-01  3.5880e-01  4.1436e+03  4.7384e+00],-0.90065,0.23357,0.3588,4143.6,4.7384,K,
39627761249157269,main,bright,STAR,0,t,2496887861824536576,40.50148736464201,-1.0816940298500353,,,,,21.003569,20.915274,19.457289,[-7.4731e-01  2.3172e-01  5.6847e-01  4.1984e+03  4.9972e+00],-0.74731,0.23172,0.56847,4198.4,4.9972,K,
39627832325837304,main,bright,STAR,0,t,2690754855841231232,317.1397948335165,1.636587322311218,,,,,18.636892,,,[-1.0855e+00  2.3334e-01 -2.7852e-01  5.9203e+03  4.4696e+00],-1.0855,0.23334,-0.27852,5920.3,4.4696,G,
39633016452025768,main,bright,STAR,0,t,4606028004609436288,274.2076392950841,36.63454973981911,,,,,18.601099,18.657518,17.449142,[-5.9926e-01  2.8998e-01  1.7503e-01  4.9776e+03  4.8976e+00],-0.59926,0.28998,0.17503,4977.6,4.8976,K,
39627994817367005,main,bright,STAR,0,t,1740463001951367552,319.47911369895377,8.579755074869302,,,,,19.471256,,,[-6.9028e-01  2.0376e-01         nan  4.6617e+03  4.8488e+00],-0.69028,0.20376,,4661.7,4.8488,K,
39633384816773365,main,bright,STAR,0,t,2158496429478254464,273.9327194165782,59.84507196043535,,,,,16.86554,,,[-4.3989e-02  3.0185e-02  1.5525e-02  5.1270e+03  4.7808e+00],-0.043989,0.030185,0.015525,5127.0,4.7808,K,
39627767448341036,main,bright,STAR,0,t,3262699192334337280,50.11436082219948,-0.7962793198594773,,,,,16.98397,,,[-7.6668e-01  1.0529e-01         nan  4.8658e+03  4.9607e+00],-0.76668,0.10529,,4865.8,4.9607,K,
39627913858909570,main,bright,STAR,0,t,3851984132867659776,142.72106791863692,5.302163678939002,,,,,17.781414,,,[-5.6474e-01  1.7257e-01         nan  4.2405e+03  4.0673e+00],-0.56474,0.17257,,4240.5,4.0673,K,
39633442605892315,main,bright,STAR,0,t,1100818298563700992,104.21590308240262,65.11298198060042,,,,,21.03346,20.535963,19.04948,[-8.5777e-01 -8.2391e-01  7.1798e-01  5.9578e+03  4.0221e+00],-0.85777,-0.82391,0.71798,5957.8,4.0221,G,
