wavelength,flux,ivar,model
3720.0000000000273,26.90180206298828,0.021123509854078293,19.908954620361328
3720.8000000000275,14.8694486618042,0.03257700428366661,19.468299865722656
3721.6000000000276,18.68268394470215,0.03136351332068443,19.134016036987305
3722.400000000028,18.72223663330078,0.022053267806768417,18.951358795166016
3723.200000000028,12.881060600280762,0.040015097707509995,18.902563095092773
3724.000000000028,21.61649513244629,0.02849401906132698,18.94925880432129
3724.8000000000284,15.376215934753418,0.03749300166964531,19.05071258544922
3725.6000000000286,10.64645767211914,0.028820352628827095,19.188814163208008
3726.4000000000287,17.96284294128418,0.01804782636463642,19.378625869750977
3727.200000000029,20.060014724731445,0.024182412773370743,19.642536163330078
3728.000000000029,18.497270584106445,0.0294334776699543,19.960046768188477
3728.8000000000293,8.018085479736328,0.025752872228622437,20.287418365478516
3729.6000000000295,20.89634895324707,0.025339357554912567,20.56770133972168
3730.4000000000296,27.967681884765625,0.031184688210487366,20.732280731201172
3731.20000000003,24.386457443237305,0.04589363932609558,20.732494354248047
3732.00000000003,23.926332473754883,0.021494751796126366,20.56668472290039
3732.80000000003,22.301305770874023,0.037324193865060806,20.27889633178711
3733.6000000000304,15.5731782913208,0.03294318541884422,19.925203323364258
3734.4000000000306,17.94033432006836,0.047026533633470535,19.562063217163086
3735.2000000000307,16.52205467224121,0.047538287937641144,19.23080062866211
3736.000000000031,12.088379859924316,0.056215811520814896,18.94949722290039
3736.800000000031,18.153987884521484,0.04022207856178284,18.700077056884766
3737.6000000000313,28.850479125976562,0.02240644581615925,18.488983154296875
3738.4000000000315,20.10860824584961,0.030320266261696815,18.335020065307617
3739.2000000000317,10.1659574508667,0.039509452879428864,18.268388748168945
3740.000000000032,13.089797019958496,0.040185168385505676,18.317899703979492
3740.800000000032,16.7827091217041,0.02981334552168846,18.497743606567383
3741.600000000032,13.087563514709473,0.03760971128940582,18.78885841369629
3742.4000000000324,17.78582000732422,0.026854362338781357,19.141876220703125
3743.2000000000326,14.116379737854004,0.03837847337126732,19.500545501708984
3744.0000000000327,15.3524169921875,0.036687444895505905,19.831375122070312
3744.800000000033,25.39774513244629,0.027848169207572937,20.11615562438965
3745.600000000033,15.127860069274902,0.03894202411174774,20.34918975830078
3746.4000000000333,21.314008712768555,0.043242909014225006,20.545740127563477
3747.2000000000335,26.43697166442871,0.030347302556037903,20.708335876464844
3748.0000000000337,23.362760543823242,0.033202022314071655,20.82379150390625
3748.800000000034,20.56780242919922,0.03728115186095238,20.88435173034668
3749.600000000034,22.645488739013672,0.03814733773469925,20.889204025268555
3750.400000000034,27.065383911132812,0.023869426921010017,20.832489013671875
3751.2000000000344,19.663694381713867,0.040888309478759766,20.721309661865234
3752.0000000000346,31.072975158691406,0.02509918436408043,20.57378578186035
3752.8000000000347,20.969024658203125,0.039659421890974045,20.400575637817383
3753.600000000035,18.495460510253906,0.029357947409152985,20.230613708496094
3754.400000000035,24.456480026245117,0.02836383506655693,20.102109909057617
3755.2000000000353,23.0624942779541,0.03981996327638626,20.04694938659668
3756.0000000000355,16.340543746948242,0.04115402325987816,20.054128646850586
3756.8000000000357,8.220046997070312,0.040308695286512375,20.08605194091797
3757.600000000036,31.373136520385742,0.03835497051477432,20.09117317199707
