targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,param,feh,alphafe,log10micro,teff,logg,tipo_espectral_aprox,parallax_snr
2305843015475793796,main,backup,STAR,0,t,840934809643671424,178.70149955355242,54.84914803761041,1.7382622287920808,0.015317,-18.76588146616616,2.672334057405382,11.890532,12.125287,11.501873,[nan nan nan nan nan],,,,,,sin_teff,113.48581502853565
2305843037441371297,main,backup,STAR,0,t,3788803716539416192,165.46410912528304,-5.13526684844936,1.9116484969255805,0.016899,27.56802685280024,-94.8901439533768,13.076063,13.349451,12.63681,[nan nan nan nan nan],,,,,,sin_teff,113.12198928490326
39628481260163336,main,bright,STAR,0,t,1284461376333270656,216.83749582703476,29.99424495720722,6.3089402948305136,0.055779,81.47509275676595,-66.38051596419254,16.575201,17.79828,15.471501,[nan nan nan nan nan],,,,,,sin_teff,113.10601292297304
2305843037986627210,main,backup,STAR,0,t,3862076618818618752,157.96885280518,6.103500382305644,2.425786088254499,0.021474,4.74058670190813,-4.296672574418613,13.600744,14.040071,13.005739,[nan nan nan nan nan],,,,,,sin_teff,112.96386738635088
39633113143312679,main,bright,STAR,0,t,805282389202175744,153.88017138619065,42.03652488040165,5.3374543665147,0.047339,9.1950630074649,-7.688358599952444,16.255829,17.576847,15.126054,[nan nan nan nan nan],,,,,,sin_teff,112.74962222511459
2305843047268622284,main,backup,STAR,0,t,5107766015406723456,57.85255931292718,-17.234635076428656,3.605978352000035,0.032024,23.72528713725332,14.965426510326,15.504385,16.507719,14.511161,[nan nan nan nan nan],,,,,,sin_teff,112.60237172121019
2305843018227255833,main,backup,STAR,0,t,1210283752082525440,234.834576030312,20.10901164780679,1.6331103822630837,0.01452,8.389145097312017,6.305942559163742,13.507035,13.924614,12.923788,[nan nan nan nan nan],,,,,,sin_teff,112.47316682252642
39628123683160214,main,bright,STAR,0,t,1182709374843001728,227.3890591200029,13.91800567109852,13.704325271276982,0.121877,-125.41014045859546,-169.2169169478692,17.575224,19.826414,16.192198,[nan nan nan nan nan],,,,,,sin_teff,112.44390058236569
39627606429009411,main,bright,STAR,0,t,3771756652039829760,149.11900657965785,-7.410730406073049,10.331328118732491,0.091925,-74.62374026322439,-9.031160791566611,16.593655,18.443073,15.303184,[nan nan nan nan nan],,,,,,sin_teff,112.3886659639107
2305843055351056858,main,backup,STAR,0,t,6192806936288675456,198.5075170297577,-26.124173317476306,2.482339258586459,0.022092,-4.199796091427149,-7.439290981943159,13.955603,14.440824,13.317135,[nan nan nan nan nan],,,,,,sin_teff,112.36371802401136
2305843037974038071,main,backup,STAR,0,t,3860655465680220928,155.83979881042782,5.423731972156428,1.748198750779821,0.015605,-9.929450993166167,3.403352394041578,13.327871,13.629586,12.860043,[nan nan nan nan nan],,,,,,sin_teff,112.02811603843773
2305843024384695277,main,backup,STAR,0,t,2036696860699180544,287.97164176144736,27.914199578072957,1.2415773884850358,0.011085,1.143698138597407,3.1018761902762533,13.462215,13.746597,13.013906,[nan nan nan nan nan],,,,,,sin_teff,112.00517712990852
2305843020345381814,main,backup,STAR,0,t,1494243418909858816,218.26685194412912,44.88397195262719,1.3327816857310597,0.011901,-35.566831081436554,-15.466116149749682,13.679493,13.969419,13.220574,[nan nan nan nan nan],,,,,,sin_teff,111.98905014125366
2305843014536275214,main,backup,STAR,0,t,714663114739107200,139.89083202136064,36.282756352424144,2.241594638079302,0.02002,9.458038694840234,-4.0532574296140265,13.928503,14.341314,13.352979,[nan nan nan nan nan],,,,,,sin_teff,111.96776413982528
39627890907679679,sv3,bright,STAR,0,t,3670916003955511680,211.18719429843205,4.254622513787316,12.646727065053796,0.113329,-58.89714728092024,41.75725927358532,17.07125,18.927252,15.648164,[nan nan nan nan nan],,,,,,sin_teff,111.59303501357813
2305843018223075489,main,backup,STAR,0,t,1209755368021777664,233.70745119973776,19.10493493265376,1.83492671924374,0.016444,5.223698539297838,0.6438658332299549,13.927739,14.320123,13.36904,[nan nan nan nan nan],,,,,,sin_teff,111.58639742421187
2305843018327919599,main,backup,STAR,0,t,1223798571051147904,237.45335781410165,27.99587480932896,2.0640163468842534,0.01853,7.0767757162927385,-3.3330084397350186,14.350809,14.810874,13.731773,[nan nan nan nan nan],,,,,,sin_teff,111.38782228193487
2305843055325887492,main,backup,STAR,0,t,6189490328183163392,200.37423616400065,-26.7767843464146,2.087767984271287,0.018744,-24.59068220061628,-14.371311587079196,13.920217,14.360381,13.318038,[nan nan nan nan nan],,,,,,sin_teff,111.38326847371357
2305843022014722972,main,backup,STAR,0,t,1718496095363217536,193.9023166307704,79.74572391972336,1.686183326954544,0.015146,-8.988102560750148,3.2169589529284144,14.484316,15.02989,13.787762,[nan nan nan nan nan],,,,,,sin_teff,111.32862319784392
2305843019972086342,main,backup,STAR,0,t,1444394791521435904,206.6022722002208,24.805527004688248,1.9580833671278417,0.017597,-5.6087522702632056,16.086943482049517,13.936858,14.286794,13.419821,[nan nan nan nan nan],,,,,,sin_teff,111.2737038772428
2305843027953853021,main,backup,STAR,0,t,2515357118845418624,36.03324162231032,3.132504762379082,2.25939745082284,0.020309,12.42099468967114,-16.023523672605073,14.052672,14.512566,13.437469,[nan nan nan nan nan],,,,,,sin_teff,111.25104391269092
2305843023482751167,special,backup,STAR,0,t,1915605995848493696,344.5309392645549,36.16152983372047,1.4545972537716911,0.01309,10.733659192954525,-12.388777562967617,13.049497,13.412649,12.520408,[nan nan nan nan nan],,,,,,sin_teff,111.12278485650812
39633485987581953,main,bright,STAR,0,t,1638048785224691456,267.0960614063591,69.61388099627322,1.1646226911664292,0.010481,-4.677985198385657,-16.681348922577005,13.451737,13.744242,12.996297,[nan nan nan nan nan],,,,,,sin_teff,111.11751656964309
2305843036547984729,main,backup,STAR,0,t,3668971448921621120,218.5006997990941,4.812019377057259,2.8630918620256938,0.025811,-6.543619499860879,7.163320082886221,14.503149,15.118261,13.755488,[nan nan nan nan nan],,,,,,sin_teff,110.92525907658339
2305843051995603492,main,backup,STAR,0,t,5742201919897590912,137.83750230982037,-11.218728972430526,1.8299902933807697,0.0165,1.8797381707412368,-1.326809263637288,13.5535,13.898377,13.044502,[nan nan nan nan nan],,,,,,sin_teff,110.90850262913756
2305843021070994186,main,backup,STAR,0,t,1591539546449130752,221.5722477491988,48.8162208583734,1.1852836238952829,0.010709,6.439574726517618,-9.33108825671664,13.558542,13.839983,13.120115,[nan nan nan nan nan],,,,,,sin_teff,110.68107422684498
2305843021725308647,main,backup,STAR,0,t,1679635235564656384,193.06312077876728,67.75523793946851,1.328252973077631,0.012045,0.8986938021184738,-7.168745364675788,13.489195,13.760191,13.059442,[nan nan nan nan nan],,,,,,sin_teff,110.27421943359326
2305843017522632796,main,backup,STAR,0,t,1115309552579695872,104.97115536228095,74.63841958085854,1.6869251349247871,0.015298,1.9556968951205311,-27.69821319499638,14.265835,14.700449,13.669989,[nan nan nan nan nan],,,,,,sin_teff,110.27095927080579
2305843041887327664,main,backup,STAR,0,t,4385616983126529024,251.85870437510903,2.478869824917816,1.996762866844573,0.018136,-5.023784623079559,6.791550004806031,11.942366,12.221786,11.499237,[nan nan nan nan nan],,,,,,sin_teff,110.0994081850779
2305843023122228674,main,backup,STAR,0,t,1866916288082849536,318.5250156746745,34.12787466163164,1.2727926304748958,0.011577,-10.211477940746478,-12.676747328140303,13.471547,13.838892,12.937733,[nan nan nan nan nan],,,,,,sin_teff,109.94149006434273
43978290481856585,special,bright,STAR,0,t,1481310550827054592,217.70282484339052,37.11391771433851,2.281229915797418,0.020785,-7.678074167756453,10.963512016791656,14.918866,15.533042,14.172976,[nan nan nan nan nan],,,,,,sin_teff,109.75366445982284
2305843043275647035,main,backup,STAR,0,t,4572045982844368384,257.2566085604368,24.6568348327092,1.879117653168504,0.017136,-11.274813905183926,-9.40898562445077,14.512348,14.971206,13.89889,[nan nan nan nan nan],,,,,,sin_teff,109.65906005885296
2305843042118009038,main,backup,STAR,0,t,4416706155436728064,234.0737185930633,0.0070824883710084,1.6399076376627286,0.014979,-37.00163788615883,-15.73520948785406,12.95668,13.340464,12.404353,[nan nan nan nan nan],,,,,,sin_teff,109.48044847204277
39633442639446068,main,bright,STAR,0,t,1101366267670452736,108.82642411841088,65.04170047261272,1.884751674102378,0.01725,6.27486331088752,-20.68461089947725,14.008828,14.412457,13.437614,[nan nan nan nan nan],,,,,,sin_teff,109.2609666146306
2305843037462334085,main,backup,STAR,0,t,3791823215987712640,167.7611908711025,-1.3557754491266374,11.443366810744513,0.104877,-76.2924070391777,7.771270088861331,17.188656,19.244133,15.864069,[nan nan nan nan nan],,,,,,sin_teff,109.11226303903156
2305843043292456267,main,backup,STAR,0,t,4574213566939492352,260.46478175994923,27.503062521315773,1.012230329096002,0.009278,-10.95341090004829,4.549999838786561,12.077519,12.585908,11.416832,[nan nan nan nan nan],,,,,,sin_teff,109.10005702694568
2305843037760130165,main,backup,STAR,0,t,3831751229131148800,152.43319622161857,-0.1309110665396138,2.194012201673257,0.02017,-16.70394133514618,1.0396209967232557,13.463809,13.871334,12.896389,[nan nan nan nan nan],,,,,,sin_teff,108.77601396496068
2305843018277595264,main,backup,STAR,0,t,1216657311748525056,237.7871283249781,21.78595350922569,6.079071158478001,0.056047,4.958943278033892,9.814366896266009,15.945203,17.400602,14.766996,[nan nan nan nan nan],,,,,,sin_teff,108.46380998943746
2305843027844800686,main,backup,STAR,0,t,2501156410776688512,35.111705565223765,0.7227623969237802,2.5906718069250543,0.023928,20.352116872695824,12.367987499105457,13.859853,14.336664,13.227407,[nan nan nan nan nan],,,,,,sin_teff,108.26946702294609
2305843036426347765,main,backup,STAR,0,t,3652634016098168320,216.94989664233225,-1.341070225906493,2.3154992130575764,0.021401,-6.242587094949419,9.60222962363801,14.145715,14.59571,13.532352,[nan nan nan nan nan],,,,,,sin_teff,108.19584192596497
2305843015584848269,main,backup,STAR,0,t,855411357691853184,159.50901196385192,58.3904328233686,1.6990064060167749,0.015758,-13.607661224005897,-4.584414304773281,14.01137,14.37641,13.48233,[nan nan nan nan nan],,,,,,sin_teff,107.81865757182223
2305843020991307304,main,backup,STAR,0,t,1581032510254314368,186.7116956302351,59.299054089641416,2.3908781787606044,0.022198,11.88000105172048,-26.366481743979847,14.924161,15.526396,14.187112,[nan nan nan nan nan],,,,,,sin_teff,107.70691858548538
2305843035931419280,main,backup,STAR,0,t,3586255056022100736,173.8472204207657,-11.58395612396245,2.466029507995457,0.022907,-25.02500625976322,4.552955044781172,14.406663,14.939157,13.717253,[nan nan nan nan nan],,,,,,sin_teff,107.6539707511004
39633321856076616,main,bright,STAR,0,t,840999680829715200,178.21051643210166,55.09402322846414,4.644442606038571,0.04316,-4.3540711592571215,-27.16769865231251,16.333582,17.73658,15.16748,[nan nan nan nan nan],,,,,,sin_teff,107.60988429190388
39627939033125105,sv3,bright,STAR,0,t,3720549505020645120,209.6167284274362,6.222275010655617,5.280338236499024,0.049162,-43.40763931843074,2.4602099883238484,16.014181,17.268724,14.898198,[nan nan nan nan nan],,,,,,sin_teff,107.40690444853799
2305843020446041712,main,backup,STAR,0,t,1508088194448949504,213.35669878653863,48.98097307189916,1.794143026922479,0.016733,-8.917663828687008,-30.30853185040978,14.522904,15.005315,13.887898,[nan nan nan nan nan],,,,,,sin_teff,107.22183869733334
2305843034832583059,main,backup,STAR,0,t,3438907406839977728,94.6551357759645,31.669806500074912,2.308856363757002,0.021588,-1.7262138965444194,-11.099079050169486,13.918153,14.37219,13.305132,[nan nan nan nan nan],,,,,,sin_teff,106.95091549735973
39628438591509498,sv3,bright,STAR,0,t,3961949245699821824,193.2481001084385,28.011493555576127,8.576021775947606,0.080364,-10.792067891203535,-26.086761990019884,17.011549,18.792881,15.743579,[nan nan nan nan nan],,,,,,sin_teff,106.71472022233344
2305843019422635896,main,backup,STAR,0,t,1370388038246173056,235.62365176532796,32.52935726023126,3.3567923812353158,0.03154,15.397866694289863,-26.651374331210604,15.899462,17.035664,14.839853,[nan nan nan nan nan],,,,,,sin_teff,106.42968868850082
39627598933789762,main,bright,STAR,0,t,3195244497569133184,58.86979995273005,-7.801396644185529,7.396725861851577,0.069545,-4.088614103896544,25.535512426649653,16.591698,16.531542,16.751057,[nan nan nan nan nan],,,,,,sin_teff,106.35884480338741
2305843043275661238,main,backup,STAR,0,t,4572161397205231488,257.1229541307072,24.931559534306345,1.9534127689966068,0.018374,-2.0584337497587604,-11.856550446293104,14.789075,15.31608,14.111928,[nan nan nan nan nan],,,,,,sin_teff,106.31396369852001
2305843036388593232,main,backup,STAR,0,t,3647443668380036736,213.36316384670863,-1.795757872282999,2.2589112324426206,0.021271,-70.57113576038509,-44.06802407355892,14.304867,14.74668,13.696181,[nan nan nan nan nan],,,,,,sin_teff,106.19675767207092
2305843015643565450,main,backup,STAR,0,t,863165835245647744,177.69736868513897,63.05461655421482,1.9064591918085887,0.017954,-115.12417433652097,-72.55363776280075,14.558263,14.921063,14.020134,[nan nan nan nan nan],,,,,,sin_teff,106.18576316189086
39627811975072327,sv3,bright,STAR,0,t,3698573879649606272,184.1546963905296,0.9745401821917916,5.02305724549775,0.04753,33.36313553640595,-76.21949728452576,16.098595,17.287485,15.018958,[nan nan nan nan nan],,,,,,sin_teff,105.68182717226487
2305843017518425943,main,backup,STAR,0,t,1114751825306950016,103.18835479518988,73.32733610306231,1.8699412054149736,0.017717,6.668398603324706,-3.8995417640806247,13.762871,14.15438,13.20666,[nan nan nan nan nan],,,,,,sin_teff,105.54502485832667
2305843036837380907,main,backup,STAR,0,t,3707613548857425280,186.90222906789995,3.966536321853277,3.205753851414076,0.030443,-5.836148179093851,7.58209442071636,14.901804,15.692475,14.02181,[nan nan nan nan nan],,,,,,sin_teff,105.30348032106153
39627923002492202,main,bright,STAR,0,t,2697238362376404224,329.68087975502647,5.461359214188079,11.500147027949962,0.109529,-47.94614602544908,-55.89891243228478,17.59756,17.64556,17.523182,[nan nan nan nan nan],,,,,,sin_teff,104.99636651434746
2305843037739156935,main,backup,STAR,0,t,3829054676864127360,153.49246046988165,-2.142804628616271,2.4049164435989425,0.022925,-11.321377288471384,-5.83901671019742,13.802449,14.217142,13.220824,[nan nan nan nan nan],,,,,,sin_teff,104.90366166189499
2305843021167469933,main,backup,STAR,0,t,1604659022270810112,217.11661187608368,51.45813418183249,1.964842416160183,0.018733,-14.06353040425214,-13.176576960900809,14.603475,15.097465,13.948532,[nan nan nan nan nan],,,,,,sin_teff,104.88669279667874
2305843020806751951,main,backup,STAR,0,t,1556344144884718720,197.7679758443144,49.98148460662863,2.9156571892960343,0.027821,-11.283800259755695,-15.521419421008629,15.723223,16.603346,14.795688,[nan nan nan nan nan],,,,,,sin_teff,104.80058909802072
2305843041644093579,main,backup,STAR,0,t,4353196542750578688,250.8061579354992,-5.44940118848485,1.9167262846872228,0.018336,-4.353221126973371,0.8866902175865894,14.260527,14.833917,13.534085,[nan nan nan nan nan],,,,,,sin_teff,104.53350156453003
2305843021704331571,main,backup,STAR,0,t,1676860514892575488,190.81609659597217,63.76646329986,1.640458732787804,0.015709,-7.361418081698189,2.4418916244620377,14.261813,14.634134,13.722605,[nan nan nan nan nan],,,,,,sin_teff,104.42795421655127
39633289723513086,main,bright,STAR,0,t,1548859459996921728,183.1531336808157,52.74454871663042,10.427605074543456,0.100035,-45.22881299486912,-121.43615415386948,17.668503,19.661766,16.346369,[nan nan nan nan nan],,,,,,sin_teff,104.2395668970206
2305843020320214153,main,backup,STAR,0,t,1491086136911453952,215.88651319940632,40.55144082890945,1.1988127684566952,0.011503,3.0683071643392337,-6.763419612587067,12.520962,12.777623,12.11354,[nan nan nan nan nan],,,,,,sin_teff,104.217401413257
39627756819973298,main,bright,STAR,0,t,3841945316828574464,136.5510867750027,-1.181731047692402,7.731962172220256,0.0742,4.863842814320101,-28.874378360818,16.948828,18.529663,15.728335,[nan nan nan nan nan],,,,,,sin_teff,104.20434194366922
2305843015513541848,main,backup,STAR,0,t,845830488245268608,175.62057942278008,58.03360244796766,1.1205335426508942,0.010763,-10.440819634778723,-21.220323835553863,13.577064,13.901288,13.088526,[nan nan nan nan nan],,,,,,sin_teff,104.10977818924967
2305843012330218479,special,backup,STAR,0,t,418561025612711040,9.278541457623431,55.36867272800794,2.972215252474644,0.028555,24.456900016203075,-11.942241181494683,15.396349,16.273355,14.475421,[nan nan nan nan nan],,,,,,sin_teff,104.08738408245996
2305843043233706388,main,backup,STAR,0,t,4566364187788242560,253.75428705666403,23.74086529620787,2.3825413640607542,0.022932,-19.73787857486157,4.106173965367253,15.096197,15.912186,14.213576,[nan nan nan nan nan],,,,,,sin_teff,103.89592552157484
2305843010157416955,special,backup,STAR,0,t,126966929851155584,39.95884471182935,26.975358949033623,1.4728050765274396,0.014232,-3.536979388472127,-3.5809239416715943,13.149777,13.535476,12.59481,[nan nan nan nan nan],,,,,,sin_teff,103.48546068911183
2305843013307355679,main,backup,STAR,0,t,549532857843822848,58.88375746040196,73.13371710033003,2.0087954457600485,0.019415,1.1869523510121482,0.8643447135951375,14.614028,15.17252,13.909582,[nan nan nan nan nan],,,,,,sin_teff,103.46615739170993
2305843028289394433,main,backup,STAR,0,t,2560396138776097792,25.109926628059817,3.140364512911268,1.935692160116483,0.018719,4.804513171748964,-5.809942130920248,13.754582,14.135579,13.210453,[nan nan nan nan nan],,,,,,sin_teff,103.40788290595026
2305843021012280632,main,backup,STAR,0,t,1584089393097735680,185.6699028176282,64.12233375681392,1.725747929925317,0.016732,-4.833764339704581,-0.551596152673178,14.572727,15.050767,13.940258,[nan nan nan nan nan],,,,,,sin_teff,103.14056478157524
2305843019418444886,main,backup,STAR,0,t,1369769597315493504,237.67567741019533,32.31102641164432,1.8484060974518743,0.017924,11.406816486912897,-5.3669930790915,14.721281,15.247956,14.041838,[nan nan nan nan nan],,,,,,sin_teff,103.12464279468168
39633239966483023,main,bright,STAR,0,t,846847845739785088,155.88128168377852,49.5417284158721,3.5382062726541106,0.034372,-5.249403757167711,-8.311980231892605,15.795496,16.885986,14.757503,[nan nan nan nan nan],,,,,,sin_teff,102.93862075684018
2305843051681092970,main,backup,STAR,0,t,5699912434957390336,125.72272349834198,-22.78658110645784,1.205705175946464,0.011713,-5.0562439408580495,1.9740346585554132,12.556334,12.799373,12.164113,[nan nan nan nan nan],,,,,,sin_teff,102.93734960697209
2305843018705413834,main,backup,STAR,0,t,1273967499919996032,233.76271669795324,30.34259088593907,2.588247358152333,0.025181,12.12006471796694,26.71937551493896,15.451524,16.194773,14.613735,[nan nan nan nan nan],,,,,,sin_teff,102.7857256722264
2305843020810944854,main,backup,STAR,0,t,1556702070279086336,200.1782189904844,50.617614347163006,1.3668304974100094,0.01331,-20.8446945514279,-2.9985552827122386,13.004512,13.343915,12.504297,[nan nan nan nan nan],,,,,,sin_teff,102.69199830278056
2305843020500570778,main,backup,STAR,0,t,1515376753949491712,191.49162104289616,34.93281128641152,3.8148831481141423,0.037162,-31.60415120066274,-32.9128113005321,15.741023,16.770712,14.731297,[nan nan nan nan nan],,,,,,sin_teff,102.65548539137136
2305843018692834420,main,backup,STAR,0,t,1272354859959492096,232.90688732597545,27.79273754590202,1.5188942798846818,0.014862,-7.161524601574743,-9.332357485437196,13.826804,14.133641,13.35396,[nan nan nan nan nan],,,,,,sin_teff,102.1998573465672
2305843015475796834,main,backup,STAR,0,t,840667284720812544,179.36506843959654,54.21943461437728,2.509006944607744,0.024552,1.0352471975417732,-25.199368243182008,15.400146,16.186335,14.530222,[nan nan nan nan nan],,,,,,sin_teff,102.19155036688431
2305843037743352122,main,backup,STAR,0,t,3829564639805877760,149.43958247279278,-2.323294469382488,1.8083884603095917,0.017705,-9.236569893435156,0.0763826349065121,12.46166,12.767529,11.989119,[nan nan nan nan nan],,,,,,sin_teff,102.13998646199333
2305843017749119519,main,backup,STAR,0,t,1145939472627702400,131.63663480154375,82.65747517541696,1.822932436688181,0.017886,-6.822271169202711,-18.84799720174927,14.437121,14.880071,13.834173,[nan nan nan nan nan],,,,,,sin_teff,101.9195145190753
2305843020630597044,main,backup,STAR,0,t,1532835826071806080,184.6433945454848,39.56465712134184,1.9915957075173751,0.019558,-17.0578705907408,9.000830155057477,14.172121,14.586135,13.589818,[nan nan nan nan nan],,,,,,sin_teff,101.83023353703729
2305843041849616837,main,backup,STAR,0,t,4380374782266599296,257.55419605102765,-0.4829871407900423,1.600903882538894,0.015726,-6.681676098620531,1.524629038984659,12.888503,13.322115,12.279305,[nan nan nan nan nan],,,,,,sin_teff,101.79981448167963
2305843031988789910,main,backup,STAR,0,t,3057357110855430656,114.17243904347106,-3.922703663910039,1.650589909462525,0.016219,-8.886327272355324,-17.968985924427315,12.581766,12.866742,12.135888,[nan nan nan nan nan],,,,,,sin_teff,101.76890742108175
39627672774513041,main,bright,STAR,0,t,3789028532307465856,163.17180931482122,-4.774187488219633,8.161210344415242,0.080297,-49.3040418455368,-44.52551995603537,16.800314,18.577269,15.534597,[nan nan nan nan nan],,,,,,sin_teff,101.63779897649032
2305843020529927216,main,backup,STAR,0,t,1519171477814496000,186.859703554196,35.75593338337572,1.5523175418130195,0.015276,-20.480186821743786,7.174034324591567,13.509613,13.79565,13.056608,[nan nan nan nan nan],,,,,,sin_teff,101.61806374790649
39633005538445835,main,bright,STAR,0,t,1519256140209778688,186.3760093321196,36.25812311732484,1.408605186740404,0.013865,2.7044255828668606,-9.225025956214695,13.032877,13.422185,12.481621,[nan nan nan nan nan],,,,,,sin_teff,101.59431566825849
2305843018638300100,main,backup,STAR,0,t,1264951573290708992,227.92879131276152,24.77556702023548,1.6463326405803689,0.016209,19.709936828347544,-26.20572972468886,13.888546,14.23967,13.369596,[nan nan nan nan nan],,,,,,sin_teff,101.56904439387802
2305843015098309450,sv2,backup,STAR,0,t,790246602049827328,171.674643808471,49.88657823182574,2.007435390110234,0.019779,-14.828064199118264,-10.965030018280997,14.334103,14.801851,13.709045,[nan nan nan nan nan],,,,,,sin_teff,101.49327014056493
2305843012938282965,main,backup,STAR,0,t,500101735636902144,68.10798929849724,71.04912398137013,1.2089828197770986,0.011936,0.2417777233121663,3.8199400112606017,13.007607,13.322639,12.524435,[nan nan nan nan nan],,,,,,sin_teff,101.28877511537354
39627844820664642,main,bright,STAR,0,t,2656137380780107136,341.7592898067631,2.3164989983135738,13.048572991541931,0.129016,-35.179746656775855,-37.10139861156898,17.617035,19.964945,16.242193,[nan nan nan nan nan],,,,,,sin_teff,101.1391842216619
2305843017019303581,main,backup,STAR,0,t,1048189624743056512,161.28012933211957,61.59230271593706,2.013860720305758,0.019916,4.313356261548284,14.111547465222486,14.764717,15.24675,14.125363,[nan nan nan nan nan],,,,,,sin_teff,101.11773048331783
39633196039539404,main,bright,STAR,0,t,1503875759244638720,206.506364389716,46.64047492938726,5.014053341435245,0.049623,-10.310265525565177,-6.31880478558092,16.28827,17.665907,15.109191,[nan nan nan nan nan],,,,,,sin_teff,101.04293052486236
2305843036459901992,main,backup,STAR,0,t,3656973616694391680,208.67213653857857,-4.155381146819344,1.827877690037446,0.018094,-8.867947676216724,-14.837353093639022,12.592089,12.860735,12.168312,[nan nan nan nan nan],,,,,,sin_teff,101.02120537401603
39633548352686475,sv1,backup,STAR,0,t,1716918437911898880,196.4820069310303,79.06950937681036,5.903005967529032,0.058436,6.5872490932464505,-57.888521463756575,17.298964,18.80486,16.108887,[nan nan nan nan nan],,,,,,sin_teff,101.01659880089383
2305843042151567390,main,backup,STAR,0,t,4421276378596463872,231.97801428693737,2.630976683824108,2.2528753513179294,0.02233,-10.024645803656234,-25.98376395133884,14.42698,15.025753,13.686443,[nan nan nan nan nan],,,,,,sin_teff,100.8900739506462
2305843015459018485,sv2,backup,STAR,0,t,838663837096729472,171.7372508798739,51.49760921613624,1.682782044497627,0.01668,-6.4068601355119945,-6.568715110484554,12.615239,12.922401,12.148417,[nan nan nan nan nan],,,,,,sin_teff,100.88621369889849
2305843022002138528,main,backup,STAR,0,t,1716965132796400640,195.0826141901046,79.20029444926314,2.268010985494882,0.022521,-24.08378614912813,4.070199110301501,14.0828,14.593031,13.413442,[nan nan nan nan nan],,,,,,sin_teff,100.70649551506958
2305843020433466502,main,backup,STAR,0,t,1506277745474946816,211.3402705986626,46.90054684811154,1.4360636502003046,0.014297,-34.55136059399323,11.117651478928874,14.0653,14.424644,13.53306,[nan nan nan nan nan],,,,,,sin_teff,100.44510388195457
39632991235867863,sv3,bright,STAR,0,t,1480353425955820160,216.8229729766805,35.52953221736049,3.600266972059571,0.035844,12.111225603017536,-41.55789492700093,16.096535,17.286299,15.012797,[nan nan nan nan nan],,,,,,sin_teff,100.44266744949144
2305843015517741645,main,backup,STAR,0,t,846296681175563392,179.24166557318742,58.787345481129535,8.752559793596841,0.087175,-51.01527140801216,-7.508020256593488,13.589911,14.624295,12.578987,[nan nan nan nan nan],,,,,,sin_teff,100.40217715625857
2305843020303443286,main,backup,STAR,0,t,1488943772863701120,222.10297890219715,40.99685486450203,5.05240904940174,0.050386,-22.14771182455784,12.108023273102129,16.923983,18.504421,15.712167,[nan nan nan nan nan],,,,,,sin_teff,100.27406520465487
2305843041639907159,main,backup,STAR,0,t,4352623284876813440,247.47030695396788,-5.416802391290421,1.5614928072286225,0.015622,5.205135098067204,-6.054963677716642,13.144966,13.699512,12.43116,[nan nan nan nan nan],,,,,,sin_teff,99.95473097097826
2305843023034106182,main,backup,STAR,0,t,1855479232546002176,320.5980972170964,35.47910505486952,1.2832034789195816,0.012846,3.0017646414329504,-3.6242564258714713,12.961286,13.310668,12.449244,[nan nan nan nan nan],,,,,,sin_teff,99.89128747622463
2305843020949362257,main,backup,STAR,0,t,1575302302327025536,183.35853211769424,57.10761072794087,1.798192802559586,0.018024,-37.002034231534815,7.938761458068559,14.554915,15.006281,13.943817,[nan nan nan nan nan],,,,,,sin_teff,99.76657803814837
2305843019078710842,main,backup,STAR,0,t,1324193465955068416,247.61947289113803,31.244466070446165,2.1715157308914392,0.021771,2.367723004861689,-10.795648881682904,14.930452,15.483074,14.226161,[nan nan nan nan nan],,,,,,sin_teff,99.74349965051854
2305843017803635879,main,backup,STAR,0,t,1153409863864092928,225.29864399302772,1.90248590749362,1.840787222929373,0.018475,8.785011873125292,-18.480244438802103,13.844807,14.208857,13.307578,[nan nan nan nan nan],,,,,,sin_teff,99.63665618020964
2305843032617929414,main,backup,STAR,0,t,3141391758071396992,112.31860997425488,5.749720945523675,3.209037807605841,0.032293,-3.6699234994876537,0.6948091848269365,15.018951,15.805256,14.153931,[nan nan nan nan nan],,,,,,sin_teff,99.37255156243894
2305843023113657388,main,backup,STAR,0,t,1866118386244200704,313.4556293078226,33.42222132233092,1.2983961133404462,0.013089,-4.669725848730687,-21.52037988802796,13.682609,14.02237,13.158252,[nan nan nan nan nan],,,,,,sin_teff,99.19750273821118
2305843020420879549,main,backup,STAR,0,t,1504481830669750016,213.94668510423983,44.04422182956876,1.4819477232638312,0.01498,6.667592313296751,-14.154216347321288,14.183171,14.519662,13.680639,[nan nan nan nan nan],,,,,,sin_teff,98.92841944351343
2305843017728145460,main,backup,STAR,0,t,1142973879312985472,104.67204673408506,81.12743630065751,1.3744689932807943,0.01393,3.185951840378269,-1.62586404029181,12.446729,12.904481,11.823339,[nan nan nan nan nan],,,,,,sin_teff,98.66970518885817
2305843017564568318,main,backup,STAR,0,t,1120870573155172096,143.635414198844,72.90529501574672,1.6611786912484694,0.016844,-12.831962447627788,-3.529380449445973,14.535642,14.953472,13.948321,[nan nan nan nan nan],,,,,,sin_teff,98.62138988651563
