wavelength,flux,ivar,mask,redshift
3750.400000000034,9.311853408813477,0.12053725123405457,0,-2.628611585589587e-05
3751.2000000000344,16.540990829467773,0.09497363120317459,0,-2.628611585589587e-05
3752.0000000000346,29.43954086303711,0.06619840115308762,0,-2.628611585589587e-05
3752.8000000000347,33.555904388427734,0.06113765388727188,0,-2.628611585589587e-05
3753.600000000035,29.160568237304688,0.060497187077999115,0,-2.628611585589587e-05
3754.400000000035,34.5477294921875,0.05851365998387337,0,-2.628611585589587e-05
3755.2000000000353,40.33436965942383,0.058598604053258896,0,-2.628611585589587e-05
3756.0000000000355,37.93935012817383,0.05627661570906639,0,-2.628611585589587e-05
3756.8000000000357,51.858192443847656,0.039912931621074677,0,-2.628611585589587e-05
3757.600000000036,35.69012451171875,0.04887153580784798,0,-2.628611585589587e-05
3758.400000000036,19.992713928222656,0.07636524736881256,0,-2.628611585589587e-05
3759.200000000036,15.825815200805664,0.05475301668047905,0,-2.628611585589587e-05
3760.0000000000364,16.567005157470703,0.06271801888942719,0,-2.628611585589587e-05
3760.8000000000366,32.689910888671875,0.05565442517399788,0,-2.628611585589587e-05
3761.6000000000367,34.164363861083984,0.05372681841254234,0,-2.628611585589587e-05
3762.400000000037,31.729106903076172,0.056158386170864105,0,-2.628611585589587e-05
3763.200000000037,36.16538619995117,0.06365718692541122,0,-2.628611585589587e-05
3764.0000000000373,26.144662857055664,0.06331660598516464,0,-2.628611585589587e-05
3764.8000000000375,32.889217376708984,0.06334401667118073,0,-2.628611585589587e-05
3765.6000000000377,25.897701263427734,0.06725910305976868,0,-2.628611585589587e-05
3766.400000000038,36.355438232421875,0.06103140488266945,0,-2.628611585589587e-05
3767.200000000038,34.66025161743164,0.06637968122959137,0,-2.628611585589587e-05
3768.000000000038,24.300439834594727,0.06465065479278564,0,-2.628611585589587e-05
3768.8000000000384,29.71342658996582,0.06967529654502869,0,-2.628611585589587e-05
3769.6000000000386,39.354896545410156,0.07515250891447067,0,-2.628611585589587e-05
3770.4000000000387,38.115631103515625,0.059999365359544754,0,-2.628611585589587e-05
3771.200000000039,28.581422805786133,0.05422975867986679,0,-2.628611585589587e-05
3772.000000000039,30.905654907226562,0.060538098216056824,0,-2.628611585589587e-05
3772.8000000000393,29.839468002319336,0.06247609481215477,0,-2.628611585589587e-05
3773.6000000000395,39.06337356567383,0.0587594136595726,0,-2.628611585589587e-05
3774.4000000000397,37.01768493652344,0.05660577490925789,0,-2.628611585589587e-05
3775.20000000004,34.33517074584961,0.057425592094659805,0,-2.628611585589587e-05
3776.00000000004,41.62373733520508,0.05899191275238991,0,-2.628611585589587e-05
3776.80000000004,41.64759826660156,0.05636335909366608,0,-2.628611585589587e-05
3777.6000000000404,45.38945770263672,0.057009827345609665,0,-2.628611585589587e-05
